source_language,target_language,source_text,target_text
twi,chinese,Nna ahe na wode bɛtra Boston?,您将在波士顿停留几天？
twi,chinese,Ná wohyia wɔ bere bi a wɔnhwɛ kwan mu.,他们是在一次相亲中认识的。
twi,chinese,Saa ara na yɛn nso yɛte.,我们同龄。
twi,chinese,Ɛkame ayɛ sɛ eyi nsi da.,这几乎不会发生。
twi,chinese,Metɔɔ paanoo maa me nanabarima wɔ me papa nkyɛn wɔ n'awoda a ɛto so 88 no mu.,我给我父亲买了一条围巾作为我祖父88岁生日的礼物。
twi,chinese,Asamoah anhu sɛnea na wobu Esi anim animtiaa no.,阿萨莫阿没有注意到埃西脸上露出蔑视的表情。
twi,chinese,Seesei m'ani agye paa.,我现在很高兴。
twi,chinese,Misusuw sɛ m'ani gye ho.,我想我喜欢它。
twi,chinese,Ɛhe na sare no wɔ?,草莓在哪里？
twi,chinese,Mahu bonsu bi a ɔte ase pɛn.,我曾经见过一头活鲸鱼。
twi,chinese,Mede saa ɔhyew yi di dwuma.,我已经习惯了这样的炎热。
twi,chinese,Asamoah nni sika pii.,阿萨莫阿的钱很少。
twi,chinese,Sɛ wunim bere a ɛbɛyɛ sɛ woyɛɛ saa mfonini no?,你知道这些照片是什么时候拍的吗？
twi,chinese,To wo bo ase na ma wo bo ntɔ wo yam.,躺下，让自己舒服一些。
twi,chinese,Ná misusuw sɛ ɛbɛyɛ mmerɛw ama me.,我以为事情会变得更容易。
twi,chinese,Asamoah yɛ mmaranimfo a ɔsen biara wɔ Boston no mu biako.,阿萨莫阿是波士顿最好的律师之一。
twi,chinese,"Bere a mifii me sakre so hwee fam no, metɔɔ amoa bi mu.",当我从自行车上摔下来时，我的牛仔裤撕破了一个洞。
twi,chinese,Ná minim sɛ yɛwɔ ɔhaw mu saa bere no.,我当时就知道我们有麻烦了。
twi,chinese,"Akyiri yi, bere a Asamoah hui sɛ ɔbea a ohyiaa no wɔ agodibea hɔ ne Esi.",阿萨莫阿后来发现，他在公园遇到的那个女人就是埃西。
twi,chinese,"Minni sika biara, nanso meso dae.",我没有钱，但我有梦想。
twi,chinese,Ebia na ɔyare wɔ mpa mu.,他可能生病卧床了。
twi,chinese,Bere a Asamoah trɛw sare bi mu wɔ paanoo bi so no.,阿萨莫阿在一片面包上涂了一些草莓酱。
twi,chinese,M'ani gye ho sɛ me ne mo nnamfo bɛbɔ.,我喜欢和你们一起出去玩。
twi,chinese,Mehweree me sika kotoku bere a na merekɔ sukuu no.,我在去学校的路上丢了钱包。
twi,chinese,Sɛ obi akasa akyerɛ ne Asamoah?,有人和阿萨莫阿谈过吗？
twi,chinese,Maame resiesie ne ho.,妈妈正在准备晚饭。
twi,chinese,Sɛ na wote ha pɛn?,你以前住在这里吗？
twi,chinese,Bere a ade tɔɔ ne so ara pɛ na yɛde no kɔɔ ayaresabea hɔ.,她晕倒后我们立即带她去了诊所。
twi,chinese,"Sɛ mɛka nokware a, m'ani nnye ne nsusuwii ho.",说实话，我不喜欢他的思维方式。
twi,chinese,Mede bag bi brɛɛ no.,我送了她一个布娃娃。
twi,chinese,Ná minim Asamoah sɛ ɔwarefo.,我知道阿萨莫阿已经结婚了。
twi,chinese,Ná ɔwɔ ntini a ɛma ɔka saa.,他居然还有勇气说出这样的话。
twi,chinese,Mpofirim ara na ohui sɛ ne bag ayera.,他突然发现自己的钱包不见了。
twi,chinese,Minnim nea ɛkɔfa bae.,我不知道是什么原因造成的。
twi,chinese,Menkenkan ne nhoma no mu biara.,他的小说我都没读过。
twi,chinese,Wɔn fekubɔ no dii ɔhaw no ho dwuma.,他们的公司渡过了危机。
twi,chinese,"Asamoah yɛ ɔdaadaafo ankasa nti, so ɛnte saa?",阿萨莫阿很狡猾，不是吗？
twi,chinese,Kyerɛ me saa din no.,给我看看那个清单。
twi,chinese,Sɛ metumi adi w'akyi akɔ fie?,我可以送你回家吗？
twi,chinese,Asamoah ntumi nhu biribiara a na ahwehwɛniwa nka ho.,阿萨莫阿不戴眼镜就什么也看不见。
twi,chinese,Ɛsɛ sɛ yɛbom yɛ adwuma.,我们必须共同努力。
twi,chinese,Kublai Khan yɛ Genghis Khan banana.,忽必烈是成吉思汗的孙子。
twi,chinese,Mɛsua nneɛma pii.,我会多多学习。
twi,chinese,Asamoah gyee nhoma bi fri Araba hɔ.,阿萨莫阿从阿拉巴那里借了一本书。
twi,chinese,Ɛte sɛ nea na ne sika sua.,看来他缺钱了。
twi,chinese,Hwɛ abofra no bere a minni hɔ no.,我不在的时候，请照顾好宝宝。
twi,chinese,"Mesrɛ wo, gyae me nkutoo.",请别打扰我。
twi,chinese,Wotow Asamoah tuo mprenu.,你向阿萨莫阿开枪两次。
twi,chinese,Minim sɛ eyi yɛ den.,我知道这很困难。
twi,chinese,M'ani nnye apɔw - mu - teɛteɛ ho.,我不想锻炼。
twi,chinese,Ma obiara a ɔpɛ nhoma no bi.,把这本书送给任何想要的人。
twi,chinese,Asamoah ye picky dedefɔ,阿萨莫阿是个挑食者。
twi,chinese,Nnipa pii retwɛn sɛ wobehu nea ebesi.,很多人都在等着看会发生什么。
twi,chinese,Ɔkyerɛɛ me nnipa a wɔatwa me ho ahyia.,他带我四处参观。
twi,chinese,Ná ɔno ankasa ne ɔbarima a yɛrehwehwɛ no no.,他确实是我们要找的人。
twi,chinese,Seesei mente Franse kasa koraa.,我根本听不懂法语。
twi,chinese,"Ɛmfa ho nea wobɛyɛ biara no, serew.",不管你做什么，都不要笑。
twi,chinese,Mfaso wɔ saa sini yi so sɛ wubehu no mpɛn pii.,这部电影值得多次观看。
twi,chinese,Ne nsɛm a ɛyɛ yaw no maa akyinnyegye no mu yɛɛ den.,他的恶毒言论加剧了争论。
twi,chinese,"Sɛ m'ani gye ho sɛ me nsa bɛka nhomawa no bi a, anka menya ano aduru a edi mũ.",如果 iPad 能够正确显示包含 Flash 内容的网页，那么它对我来说将是一个完美的解决方案。
twi,chinese,Emu nea ɛwɔ he na eye?,哪一个好？
twi,chinese,Yɛansusuw ho.,我们没有讨论它。
twi,chinese,Hena na ɔhyehyɛɛ nnwom a ɛsen biara bere nyinaa?,谁是有史以来最伟大的作曲家？
twi,chinese,"Ade kyee anɔpa no, me nsa kaa krataa bi fii Asamoah hɔ.",今天早上我收到了阿萨莫阿发来的一封电子邮件。
twi,chinese,wɔte ofie a edi hɔ mu.,他们住在隔壁。
twi,chinese,Hena na ɔhyɛ kyinii a ɛwɔ w'abusua mu no?,你家里谁穿裤子？
twi,chinese,Mewɔ sotɔɔ kɛse bi wɔ me mpɔtam hɔ.,我家附近有一家大超市。
twi,chinese,Mayɛ adwuma fi anɔpa nsia.,我从今天早上六点就开始工作了。
twi,chinese,Merekenkan agoru bi.,我正在看一部戏剧。
twi,chinese,Mayɛ eyi pɛn.,我以前只做过一次。
twi,chinese,Dɛn koraa na ɛrekɔ so?,到底是怎么回事？
twi,chinese,Wotraa ase bere tenten bɛn?,你呆了多久？
twi,chinese,Ɔretwɛn dɔnhwerew biako ni.,他已经等了一个小时了。
twi,chinese,Sɛ wobɛyɛ wo sukuu dwumadi ahorow no awia yi?,你今天下午要做作业吗？
twi,chinese,Ebia me nkutoo na metumi aboa wo ma woayɛ saa.,我可能是唯一可以帮助你做到这一点的人。
twi,chinese,M'ani nnye nyansahu ho.,我不喜欢科学。
twi,chinese,Minnim ne ho nsɛm pii.,我对他知之甚少。
twi,chinese,Minyaa A wo Franse kasa mu abodin.,我的法语得了A。
twi,chinese,"Miduu fie no, mefaa me mpaboa daa.",我回到家，脱掉鞋子就上床睡觉了。
twi,chinese,Ɛhe na me kar mu safe wɔ?,我的车钥匙在哪里？
twi,chinese,Asamoah ne Araba wɔ nhomakorabea hɔ.,阿萨莫阿和阿拉巴在图书馆。
twi,chinese,Eyi ne bag koro no ara a mehweree no dapɛn biako a atwam ni no.,这就是我一周前丢失的那个钱包。
twi,chinese,Sɛ woada?,你睡了吗？
twi,chinese,Yenyaa tema maa no.,我们对她表示同情。
twi,chinese,Nea efi mu ba no yɛ hu.,其影响是可怕的。
twi,chinese,Asɛm a Araba kae no haw Asamoah.,阿萨莫阿对阿拉巴的言论感到愤怒。
twi,chinese,Ná ɔbea a osusuw sɛ ɔyɛ ne sewaa no yɛ ɔhɔho.,那个他以为是他姨妈的女人其实是个陌生人。
twi,chinese,Ná ɛsɛ sɛ ɔhwehwɛ ɔkwan foforo.,他必须另寻出路。
twi,chinese,U.S. susuw sɛ ɛyɛ dua no awiei ara ne no.,美国认为自己吃亏了。
twi,chinese,Sɛ ɛyɛ agyiraehyɛde a ɛda nsow?,它有区别标记吗？
twi,chinese,Seesei minni adagyew koraa.,我现在很忙。
twi,chinese,Sɛ wowɔ mpaboa adaka bi a metumi de ayɛ saa nneɛma yi?,你们有鞋盒可以放这些东西吗？
twi,chinese,Nea ɔka no yɛ nokware.,他说的是真的。
twi,chinese,Anuanom baanu yi nyinaa da so te ase.,兄弟俩都还活着。
twi,chinese,Minnim sɛ menya bere ayɛ anaa.,我不知道我是否有时间去做。
twi,chinese,Wubetumi afew ayeforo no ano.,你可以亲吻新娘。
twi,chinese,Hena na ɔkae sɛ ɛbɛyɛ mmerɛw?,谁说这会很容易？
twi,chinese,Yɛn nyenaa yɛ Asamoah nnamfo.,我们是阿萨莫阿的朋友。
twi,chinese,Asamoah di agoru daa.,阿萨莫阿总是喜欢开玩笑。
twi,chinese,Asamoah ne Araba wɔne wɔn ho wɔn ho nkasa bio.,阿萨莫阿和阿拉巴不再互相交谈。
twi,chinese,ɔkraman no rebɔ mmɔden sɛ obeguan.,狗正试图逃跑。
twi,chinese,Ade a m'ani gye ho paa ne agumadi.,足球是我最喜欢的运动。
twi,chinese,"Bere a ohuu ne papa funu no, osui.",看到父亲的尸体，她哭了。
twi,chinese,Sɛ mfomso biara nni ho sɛ wobɛyɛ mfonini wɔ ɔdan yi mu?,这个楼里可以拍照吗？
twi,chinese,Ɛno yɛ ahintasɛm.,那是一只野鸡。
twi,chinese,Keteke no adu.,火车已经到站了。
twi,chinese,Minim nea mo baasa no pɛ.,我知道你们三个想要什么。
twi,chinese,Ɔka kyerɛɛ no sɛ onnyae sigaretnom.,他建议她戒烟。
twi,chinese,Biribi foforo wɔ hɔ?,还有别的事吗？
twi,chinese,Fi ɔyarefo no mu na dan kɔ nifa so.,走出航站楼并右转。
twi,chinese,Ɔhene no ne n'abusua te ahemfie hɔ.,国王和他的家人住在皇宫里。
twi,chinese,Mepɛ sɛ midi me ti nhwi so.,我想让我的头发垂下来。
twi,chinese,Ná aduru bi wɔ hɔ a wɔfrɛ no Asamoah wɔ ahɔhodan no akyi retwɛn.,酒店外有一辆豪华轿车在等候阿萨莫阿。
twi,chinese,Ofii fie simma du a atwam ni.,她十分钟前离开家。
twi,chinese,Asamoah fi Australia.,阿萨莫阿来自澳大利亚。
twi,chinese,Yɛpɛ w'asɛm.,我们喜欢你。
twi,chinese,Yɛn nyinaa ahwere biribi.,我们都很想念你。
twi,chinese,Menyɛ dɔmmarima.,我不是英雄。
twi,chinese,Meda wo ase sɛ wudwen me ho.,谢谢您的关心。
twi,chinese,Oduruyɛfo no bae ntɛm begyee no nkwa.,医生及时赶到，救了她。
twi,chinese,"Sɛnea Asamoah ntumi nkae ne ba no nyinaa no, saa ara na ɔma ɛyɛ te sɛ telefon nɔma.",阿萨莫阿无法记住他的所有密码，因此他将它们伪装成电话号码保存在一个列表中。
twi,chinese,"Mintumi nhu mmoa a wɔde ma no, efisɛ ɛwɔ akyirikyiri dodo.",我看不到蜂鸟，因为它太远了。
twi,chinese,Sɛ wobɔɔ mmɔden sɛ wubegye kɔmputa no ani?,您是否尝试重新启动计算机？
twi,chinese,Mmu wo nkokɔ kan ansa na wɔasan awo wɔn.,在小鸡孵化之前，不要数它们。
twi,chinese,Ɔkɔɔ so nwiinwii sɛ sika biara nka ho.,她不断地抱怨没有钱了。
twi,chinese,Asamoah pe nsa.,阿萨莫阿喜欢葡萄酒。
twi,chinese,Mepɛ sɛ obi tu ne ho ma boa me.,我想要一个志愿者来帮助我。
twi,chinese,Akyinnye biara nni ho sɛ odi mfe pii.,他确实已经相处了很多年了。
twi,chinese,Wɔyɛɛ ɔsom adwuma no wɔ amusiei hɔ.,葬礼在墓地举行。
twi,chinese,"Ɛho nhia sɛ Asamoah beka kyerɛ me, na dedaw.",阿萨莫阿不必告诉我。我已经知道了。
twi,chinese,Nea meyɛe no ama m'ani awu.,我为自己的所作所为感到羞耻。
twi,chinese,Mitumi hu Asamoah.,我可以看到阿萨莫阿。
twi,chinese,M'awofo dɔ wɔn mmanana ankasa.,我的父母真的很爱他们的孙子。
twi,chinese,Me ara na mihia me safe.,我需要我的钥匙。
twi,chinese,Wimhyɛn no nnya nyii ne ti so.,飞机还没有起飞。
twi,chinese,Asamoah benya aduan ɔkyena anopa,阿萨莫阿明天早些时候会吃早餐。
twi,chinese,Ná ɔda mpɛn du sɛnea ɔyɛ daa no.,他像往常一样十点钟上床睡觉。
twi,chinese,Mente wase,我不明白你的意思。
twi,chinese,Mihyiaa sukuuni bi a ofi Amerika atɔe fam.,昨天我遇到了一位来自美国的学生。
twi,chinese,Asamoah bo fuw.,阿萨莫阿生气了
twi,chinese,Minim sɛ woyɛ ɔbadwemma.,我知道你很聪明。
twi,chinese,Asamoah bɔɔ Araba kɔkɔ sɛ wɔntwe ne ho mfi ne fie.,阿萨莫阿警告阿拉巴远离他的家。
twi,chinese,Mehwehwɛ dan a mede betua ka.,我正在寻找一套公寓出租。
twi,chinese,Ɛsɛ sɛ woboa wo nnamfo bere a wɔwɔ ɔhaw mu no.,当你的朋友有困难时，你应该帮助他们。
twi,chinese,"Ɛmfa ho sɛ osu tɔe no, mmofra no kɔɔ sukuu.",尽管下雨，孩子们还是去上学了。
twi,chinese,Asamoah ka bɔbɔɔ Araba telefon nɔma no maa no.,阿萨莫阿告诉阿拉巴他的电话号码。
twi,chinese,Asamoah nyaa Araba mu ahotoso sɛ ɔrenyɛ biribi a nyansa nnim.,阿萨莫阿认为他可以相信阿拉巴不会做蠢事。
twi,chinese,Ná mewɔ fie de besi nnora.,昨天我一直在家直到中午。
twi,chinese,Asamoah de asodi no too Araba so.,阿萨莫阿指责阿拉巴。
twi,chinese,Hena na ɔne me bɛba?,谁和我一起去？
twi,chinese,Asamoah nuu ne ho paa.,阿萨莫阿表示非常抱歉。
twi,chinese,Mabrɛ araa ma mintumi nsua ade.,我太累了，无法学习。
twi,chinese,Bere bɛn na kɔbɔɔ Kyoto?,你什么时候到京都的？
twi,chinese,Mibisaa no sɛ ne din de dɛn.,我问他叫什么名字。
twi,chinese,Nna no akyɛ wɔ ahohuru bere mu.,夏天白天的时间更长。
twi,chinese,Me papa nkɔɔ amannɔne da koro mpo.,我父亲一次也没有出国过。
twi,chinese,Wogyee aduan ne ntade.,他们拿走了食物和衣服。
twi,chinese,"Ɔbɔɔ mmɔden kyekyee ne werɛ, nanso ɔkɔɔ so sui.",她试图安慰他，但他一直在哭。
twi,chinese,Mmu nhoma bi ho atɛn.,不要以封面来判断一本书。
twi,chinese,Ɔkae sɛ obubuu kuku no mu.,他承认花瓶是他打碎的。
twi,chinese,Asraafo no fii hɔ kɔɔ akono.,士兵们出发前往前线。
twi,chinese,Nyansahu ntumi nni yɛn haw ahorow nyinaa ho dwuma.,科学并不能解决我们所有的问题。
twi,chinese,Yɛaware foforo.,我们是新婚夫妇。
twi,chinese,Nnipa pii a wɔyɛ nkraman no ma wɔn nkraman aduan pɛnkoro pɛ da biara.,许多狗主人每天只喂狗一次。
twi,chinese,Momma yennyina nnya biribi nni ansa na yɛabɔ nnwom no.,我们在音乐会之前停下来吃点东西吧。
twi,chinese,Hena na ɛsɛ sɛ mefrɛ no?,我应该给谁打电话？
twi,chinese,Ná minni adwuma a mɛyɛ no daa.,我从来没有过稳定的工作。
twi,chinese,Mihuu Asamoah anadwo mu nyinaa.,今晚我见到了阿萨莫阿。
twi,chinese,Sɛ wugyee dan tuaa ho ka?,你租了公寓吗？
twi,chinese,"Araba te sɛ ne maame pɛpɛɛpɛ, nanso ɛnyɛ ne suban.",阿拉巴在外表上很像她的母亲，但在性格上却不像。
twi,chinese,Ná adwene no mu dɔ araa ma na mente ase.,这个想法太超前了，我无法理解。
twi,chinese,Na ɔfrɛ Nikko ho tɔɔ na ogyaa mɛ kwan.,他专程从日光赶来为我送行。
twi,chinese,Anidaso bɛn na wowɔ?,你有什么样的梦想？
twi,chinese,Asamoah rentumi yɛ saa.,阿萨莫阿不会这么做。
twi,chinese,Mabɔ ka dɔla 500 da koro.,我一天就花了500块钱。
twi,chinese,Obi gyaw wɔn kyinii wɔ asa no so.,有人把伞落在大厅里了。
twi,chinese,Ɔbɔɔ mmofra no kɔkɔ sɛ ɛnsɛ sɛ wodi agoru wɔ abɔnten so.,她警告孩子们不要在街上玩耍。
twi,chinese,Asamoah ɛbɛbɔ ɔfasu no ho ban ɔkyena.,阿萨莫阿明天将粉刷栅栏。
twi,chinese,Ɔtraa hɔ kakra.,她在那里呆了一会儿。
twi,chinese,Rulette yɛ agodie bi a ɛba ara kwa.,轮盘赌是一种机会游戏。
twi,chinese,Nhoma bi wɔ me pon so.,我的桌子上有一本书。
twi,chinese,Mewɔ adwuma pii yɛ.,我还有很多工作要做。
twi,chinese,Ná mewɔ fie.,我当时在家。
twi,chinese,Onipa a etwa to a meka kyerɛɛ no sɛ mepɛ sɛ mete nka sɛ meyɛ mmɔbɔ.,我最后一个告诉别人我的想法的人认为我疯了。
twi,chinese,Eyi nti na yentumi nnya nneɛma a ɛyɛ fɛ no.,这就是为什么我们不能拥有美好的事物。
twi,chinese,"Wɔ n'adwene mu no, nhyehyɛe no nyɛ pɛ koraa.",在他看来，这个计划还远远不够完美。
twi,chinese,Asamoah te adan abiɛsa bi mu wɔ Boston kurow no mu.,阿萨莫阿住在波士顿市中心的一套三居室公寓里。
twi,chinese,Na Asaomah nntumi nna anadwo mu nyinaa.,阿萨莫阿昨晚无法入睡。
twi,chinese,Ɔkyerɛe sɛ wahu nhoma foforo bi.,他声称他发现了一颗新彗星。
twi,chinese,Asamoah ka kyerɛɛ Araba sɛ ontumi ntra ase bere a onni hɔ.,阿萨莫阿告诉阿拉巴，没有她他就活不下去。
twi,chinese,Ná eye paa.,一切都很好。
twi,chinese,Yɛda mo ase wɔ adwumaden a moreyɛ no ho.,感谢您的辛勤工作。
twi,chinese,Minim nsanku bɔ saa.,我真的不是一个吉他手。
twi,chinese,Migye di sɛ yɛn kyerɛkyerɛfo no adi mfe aboro aduonum.,我猜我们的老师已经五十多岁了。
twi,chinese,Nneɛma sesa ntɛmntɛm.,时尚变化很快。
twi,chinese,Noa ɛmo no.,煮米饭。
twi,chinese,Na abɔfra no kɔn yɛ ne yaw.,这孩子真是个脖子疼的人。
twi,chinese,Ná obiara wɔ afe pa.,大家都度过了美好的一年。
twi,chinese,Asamoah gye tom sɛ obetumi ayɛ biribi a wontumi nyɛ ho hwee.,阿萨莫阿接受了不可避免的事实。
twi,chinese,"Bere tenten a wote ha no, wo ho tɔ wo.",只要你留在这里，你就是安全的。
twi,chinese,Ɛyɛ den yiye sɛ wubehu ɔman ko a obi fi mu.,很难判断一个人来自哪个国家。
twi,chinese,Ná yɛrehwehwɛ wo.,我们正在找你。
twi,chinese,Ɔbarima a ne mfe akɔ anim nom nnubɔne a ano yɛ den ma ne koma.,老人服用强心剂来治疗心脏疾病。
twi,chinese,Na bebi bɔn wɔ ha.,这里真的很臭。
twi,chinese,Ɛsɛ sɛ woyɛ no ntɛm ara.,你必须立即做。
twi,chinese,Saa TV yi adi mfe ahe?,这台电视有多少年了？
twi,chinese,Ɔpepaa fifiri no fii ne moma so.,他擦了擦额头上的汗。
twi,chinese,Ɔmaa me afotu pa bi.,她给了我一个很好的建议。
twi,chinese,Ebinom de wɔn ho gyee mu.,有人介入。
twi,chinese,"Mpɛn pii no, Asamoah nngyee n'ahome da.",阿萨莫阿不经常休假。
twi,chinese,Mepɛ sɛ meda hɔ simma kakraa bi.,我想躺几分钟。
twi,chinese,Ɛyɛ mmerɛw sɛ yɛbɛte nhwɛso a ɛwɔ nsɛm asekyerɛ nhoma yi mu no ase.,这本词典中的例子很容易理解。
twi,chinese,Mebaa ha da biara da.,我每天都来这里。
twi,chinese,Asamoah ntee see Araba aka france kasa no bi da.,阿萨莫阿从未听过阿拉巴说法语。
twi,chinese,Me ho dwiriw me.,我很困惑。
twi,chinese,Wubetumi de bɔs anaa keteke akɔ hɔ tee.,您可以乘坐公共汽车或火车直接前往那里。
twi,chinese,Bɔ wo bo no din kɛkɛ.,只需说出您的价格即可。
twi,chinese,"Bere a Asamoah dii n'agya anammɔn akyi no, ɔbɛyɛɛ mmaranimfo.",阿萨莫阿追随父亲的脚步成为了一名律师。
twi,chinese,Misuro sɛ Asamoah beye nhyehyɛe abɔ me ho ban.,我担心阿萨莫阿的安全。
twi,chinese,Ɔhene hoɔfɛfo bi hyiaa ɔhene a ne ho yɛ fɛ yiye.,一位非常英俊的王子遇到了一位异常美丽的公主。
twi,chinese,Ɔwɔ Engiresi kasa mmara a ɛyɛ pɛ.,他英语流利。
twi,chinese,Ogya no tɔɔ kurow no mu.,消防员确定了火势的局部。
twi,chinese,Wubetumi agye wo bere.,你可以慢慢来。
twi,chinese,"Wɔ ɔkyerɛkyerɛfo no fam no, na ɛyɛ anigye sɛ ɔbɛkyerɛkyerɛ no.",对于老师来说，教她很有趣。
twi,chinese,Mɛkyerɛ wo kurow kɛse mu.,我会带你参观城镇。
twi,chinese,Bere a ɔkenkan nhoma no wiei no ansa na ohuu onii a ɔkyerɛw saa nhoma no.,直到她读完这本书，她才注意到这本书是谁写的。
twi,chinese,Ɔkae sɛ obetumi aguare yiye.,他说他游得很好。
twi,chinese,Mebɔɔ mmɔden siesiee me sakre no.,我的自行车修好了。
twi,chinese,Asamoah nni bere a wode bɛkasa akyerɛ wo mprempren.,阿萨莫阿现在没有时间跟你说话。
twi,chinese,Henanom na wodi nkonim nnɛ?,今天谁赢了？
twi,chinese,Me yam a anka wagyae saa nnwom a nyansa nnim no bɔ.,我希望她停止播放那些愚蠢的音乐。
twi,chinese,Asamoah kyere se obetumi ahu nsonsoye a ɛwɔ nkyene abien yi mu.,阿萨莫阿声称他可以尝出这两种品牌盐之间的区别。
twi,chinese,Ná nnipadɔm bi wɔ mmoa yɛmmea hɔ.,公园里挤满了人。
twi,chinese,Ɛnyɛ yɛn haw seesei.,现在这不是我们的问题。
twi,chinese,Ne bo fuwii araa ma ne werɛ fii sɛ obedi aduan.,他气得忘记了吃晚饭。
twi,chinese,Bɔ mmɔden kenkan nhoma dodow biara a wubetumi.,尝试尽可能多地阅读书籍。
twi,chinese,Yare fii ase bɔɔ no.,他开始感觉不舒服。
twi,chinese,Ɔdan no yɛ anansesɛm aduonu.,该建筑有二十层高。
twi,chinese,Yɛde kar rekɔ fie.,我们要坐车回家。
twi,chinese,Ɛsɛ sɛ wugye wo kra nkwa.,你的灵魂需要被拯救。
